,img_h,error,Clump,Misread,Area,Perimeter,Solidity,Major_axis_length,Minor_axis_length,Equivalent_diameter,Eccentricity,Extent,Contrast,Dissimilarity,Homogeneity,ASM,Energy,Correlation,Bounding_box,Entropy
Bulbostylis juncoides1-1,972,0,0,0,45030,830.3401872,0.988323603,271.7799586,218.2476037,239.4451434,0.595937892,0.766129032,154.3610094,3.600526169,0.474469263,0.05171774,0.227403816,0.975437686,"(454, 490, 702, 727)",5.78204041
Burkea africana1-1,972,1,0,1,1341,209.9655121,0.758484163,92.63962616,22.12804928,41.32086918,0.971053622,0.323600386,632.4561128,6.808800147,0.699844526,0.4289447,0.654907159,0.912701837,"(262, 857, 318, 931)",3.15412692
Burkea africana1-1,972,1,0,1,1502,207.6040764,0.736997056,84.87924641,24.84093814,43.73106214,0.956215926,0.469375,1804.719736,11.79800795,0.642190995,0.221641199,0.470576503,0.900536054,"(700, 563, 780, 603)",3.711459501
Burkea africana1-1,972,1,0,1,3020,293.7228714,0.892698788,121.7654367,33.28342815,62.00954302,0.961917335,0.522400969,1422.753192,9.645079052,0.626723552,0.141905304,0.376538606,0.922896893,"(735, 456, 858, 503)",4.51336774
Bussea massaiensis1-1,972,0,0,0,163049,1537.90072,0.991782238,499.235467,417.2814508,455.6319068,0.548971669,0.739062443,103.80606,1.513234521,0.739143153,0.071927419,0.268182582,0.947673504,"(315, 448, 751, 954)",4.980268655
Bussea massaiensis1-2,972,0,0,0,157462,1557.148412,0.968168766,456.61668,444.0330352,447.7575741,0.233146775,0.767459656,117.0690187,2.109623678,0.595976777,0.054317435,0.23305473,0.962607723,"(249, 453, 708, 900)",5.260221496
Bussea massaiensis1-2,972,1,0,1,1629,152.2253967,0.971957041,50.52430303,41.46668895,45.54236729,0.571319735,0.794634146,1288.449711,8.484865947,0.510120773,0.031206282,0.176398577,0.842284154,"(699, 182, 749, 223)",5.036661883
Butomus umbellatus1-1,972,0,0,0,54094,882.6072145,0.993626127,288.9957477,239.9316181,262.4397453,0.557427789,0.770998133,98.51755542,3.149233742,0.524812003,0.049834508,0.223226718,0.985894766,"(10, 396, 283, 653)",6.048377728
Butomus umbellatus1-1,972,0,0,0,85918,1176.697618,0.965761432,371.7557013,299.2237076,330.747933,0.593419436,0.7,75.26385738,2.230462842,0.627866699,0.088722254,0.297857742,0.992173316,"(552, 730, 932, 1053)",5.329839629
Butomus umbellatus1-1,972,1,0,1,1467,175.9655121,0.961336828,78.30377025,24.31579111,43.21854246,0.950563074,0.460596546,349.488681,5.637245358,0.616949701,0.265986951,0.515694371,0.829684562,"(732, 642, 797, 691)",3.857380568
Buxus sempervirens1-1,972,0,0,0,21098,551.3696244,0.98579572,170.826511,158.2639114,163.8987734,0.376393496,0.717326261,192.9706693,5.090829939,0.418845087,0.07399836,0.272015334,0.943841867,"(218, 483, 390, 654)",5.652291605
Buxus sempervirens1-1,972,0,0,0,21194,854.9676042,0.809332875,202.8535569,143.9594055,164.2712358,0.704532639,0.553137071,636.8475921,7.615333581,0.506610805,0.163466042,0.404289717,0.865292623,"(309, 270, 495, 476)",5.068388826
Buxus sempervirens1-1,972,1,0,1,7309,462.1320344,0.760008319,148.6325046,74.22100957,96.46817005,0.86639505,0.475567701,483.5475454,4.460771135,0.648067477,0.260611366,0.510489339,0.940090452,"(383, 694, 524, 803)",4.14088194
Buxus sempervirens1-1,972,0,0,0,23449,574.6417023,0.990998225,180.2413506,165.7917544,172.7894502,0.392312591,0.757886231,187.6296516,5.435692426,0.377606014,0.053921118,0.232195047,0.94207768,"(552, 128, 722, 310)",5.800560838
Buxus sempervirens1-1,972,0,0,0,18176,518.7422074,0.977046713,162.2630299,143.7672725,152.1262698,0.463659,0.707127295,172.0445648,5.791113462,0.3976664,0.076321161,0.276248996,0.959379864,"(654, 377, 822, 530)",5.846216535
Buxus sempervirens1-1,972,1,0,1,1635,184.4507935,0.95335277,80.86078623,26.2225331,45.62616196,0.945956913,0.460433681,313.7616233,5.470763308,0.62008461,0.266440316,0.516135588,0.831615408,"(732, 640, 799, 693)",3.857570887
Bystropogon canariensis1-1,972,1,0,1,1439,143.7401154,0.970985155,46.91501051,39.79041412,42.8041085,0.529774988,0.79767184,1016.904124,14.71219053,0.248722009,0.026387552,0.162063679,0.849575934,"(153, 320, 194, 364)",6.149085274
Bystropogon canariensis1-2,972,0,0,0,7300,336.8772004,0.971261309,108.1387554,86.83973917,96.4087583,0.595925215,0.760179111,511.1198393,9.811831064,0.342321997,0.049055686,0.221437718,0.957308734,"(77, 1160, 176, 1257)",6.362631557
Bystropogon canariensis1-2,972,1,0,1,1643,209.6812409,0.791425819,90.96221938,29.13146881,45.73764939,0.947330025,0.528635779,1801.179351,9.962075054,0.626564372,0.193291335,0.439467852,0.899128548,"(78, 752, 162, 789)",3.999867046
Bystropogon canariensis1-2,972,1,0,1,2028,169.3380951,0.983988355,57.17964527,45.4544373,50.81466124,0.606686907,0.722994652,1466.103376,9.279583185,0.444909277,0.060864487,0.246596059,0.879842268,"(413, 214, 464, 269)",5.431872628
Bystropogon canariensis1-2,972,1,1,0,14494,718.2813127,0.792975161,216.2569027,100.9514569,135.8467297,0.884356237,0.624768309,520.9419093,9.073614596,0.441427511,0.129185523,0.359405775,0.956840349,"(475, 28, 684, 139)",5.440048759
Bystropogon canariensis1-2,972,1,0,1,1518,168.1248917,0.900890208,52.76861908,40.28532675,43.9633669,0.645886546,0.645408163,1537.362055,12.25174252,0.413579729,0.103938687,0.322293616,0.907852006,"(506, 280, 554, 329)",5.253685977
Bystropogon canariensis1-2,972,0,0,0,5064,317.9066376,0.910300198,98.3653962,68.66851485,80.29747851,0.716003922,0.642232086,668.9517369,11.08077649,0.402300502,0.112770491,0.335773915,0.942342929,"(512, 627, 607, 710)",5.452679229
Bystropogon canariensis1-2,972,1,0,1,2432,192.0243866,0.966229638,63.90432638,50.06518069,55.64637071,0.621467918,0.754342432,978.370198,11.36006717,0.339037703,0.046756437,0.216094941,0.920964438,"(842, 122, 894, 184)",6.074292929
Bystropogon canariensis1-2,972,1,0,1,2780,208.6101731,0.972027972,75.1399098,47.84074701,59.49458744,0.771120766,0.766685052,1232.69848,8.911884271,0.396208463,0.042633449,0.20630597,0.859720259,"(867, 844, 941, 893)",5.914989572
Cadia ellisiana1-1,972,0,0,0,49970,947.1168825,0.963983255,273.2794817,236.2087446,252.2375469,0.502893082,0.681161396,249.9525603,3.784896675,0.539180213,0.097875301,0.312845481,0.985750054,"(195, 501, 475, 763)",5.555823827
Cadia ellisiana1-2,972,0,0,0,47065,829.4356416,0.987619347,262.1700533,229.9215539,244.7958725,0.480501394,0.759541677,296.3739263,3.69980948,0.543991375,0.056191329,0.237035495,0.981921933,"(303, 527, 558, 770)",5.711260455
Caesalpinia bonduc1-1,972,0,0,0,210936,2805.117062,0.941577688,585.9727352,459.7539329,518.2393816,0.620002884,0.710997856,85.45939019,2.22021322,0.579740322,0.08095007,0.284512949,0.97242565,"(304, 251, 796, 854)",5.228952922
Caesalpinia pulcherrima1-1,972,0,0,0,185408,1926.469263,0.979688458,540.0170604,438.0629216,485.8691156,0.584766029,0.751857259,136.8950359,3.442243955,0.456437515,0.060075526,0.245099718,0.985592133,"(461, 11, 911, 559)",5.478232297
Caesalpinia pulcherrima1-2,972,0,0,0,158764,2179.363707,0.947239674,510.5300998,397.2941971,449.6049411,0.628017321,0.715539931,177.5728455,3.564457225,0.482030175,0.078102922,0.279465525,0.982496299,"(268, 404, 698, 920)",5.463052249
Cakile maritima1-1,972,1,0,1,9520,431.8477631,0.894652758,146.796747,88.17678812,110.0965052,0.799495085,0.61025641,396.656586,3.941344569,0.616290813,0.141688366,0.376393166,0.9400299,"(152, 1033, 302, 1137)",4.901999134
Cakile maritima1-1,972,0,0,0,45686,811.4945161,0.987271745,246.8261623,236.1031261,241.1829634,0.291547598,0.780317005,159.8547176,4.476770729,0.411585906,0.045570947,0.213462539,0.933088969,"(366, 463, 612, 701)",5.758979419
Cakile maritima1-1,972,1,0,1,2866,281.8477631,0.824985607,129.1803264,31.91531773,60.40781849,0.969000132,0.357401172,496.3955146,5.304214767,0.68753985,0.379708813,0.616190723,0.894869748,"(734, 634, 815, 733)",3.552929977
Cakile maritima1-1,972,1,0,1,1881,225.1309883,0.741134752,66.43693695,48.36149167,48.93836515,0.68565062,0.497355896,1093.582788,8.443265112,0.604130128,0.219776014,0.468748225,0.865245697,"(856, 110, 917, 172)",4.404912585
Cakile maritima1-1,972,1,0,1,1328,213.0243866,0.617674419,88.45011689,28.09435951,41.12009382,0.948214928,0.519765166,1379.343965,10.02038894,0.595153667,0.195988158,0.442566194,0.867823998,"(935, 403, 970, 476)",4.124501854
Calamus deerratus1-1,972,1,0,1,3455,231.8650071,0.95415631,69.85249942,65.05630292,66.32527894,0.364155335,0.669703431,455.373559,5.724080973,0.488980069,0.09500487,0.308186458,0.895439087,"(83, 567, 150, 644)",5.216931302
Calamus deerratus1-2,972,0,0,0,100310,1245.484415,0.984493081,362.094436,355.0798243,357.3774737,0.195881,0.757542574,111.6323525,1.876331909,0.68208461,0.058913576,0.242712991,0.96166738,"(18, 32, 373, 405)",5.620495755
Calamus deerratus1-2,972,0,0,0,97788,1261.508801,0.972695533,395.1990549,318.7227619,352.8562719,0.591252301,0.69535661,126.0895572,2.211328885,0.622767992,0.091152996,0.301911628,0.968836087,"(149, 606, 559, 949)",5.271923337
Calamus deerratus1-2,972,1,0,1,2806,218.9949494,0.927603306,75.98508992,48.42152074,59.77215207,0.770656905,0.683723197,696.1806732,5.885642046,0.571585398,0.085465799,0.292255832,0.910138002,"(879, 265, 936, 337)",4.919386487
Calandrinia galapagosa1-1,972,0,0,0,491424,2821.703894,0.994348636,1004.68382,630.0018984,791.0123071,0.778967064,0.718191543,206.6418348,6.449907594,0.49087046,0.078196565,0.279634801,0.986913006,"(104, 115, 851, 1031)",5.992823531
Calandula officinalis,450,0,0,0,7299,319.2203461,0.98728527,99.64193992,93.36901974,96.40215473,0.349207604,0.767992424,176.5663402,4.442048595,0.4423846,0.046933793,0.216594746,0.941582954,"(118, 397, 217, 493)",5.265644122
Calandula officinalis,450,1,0,1,17062,625.3696244,0.857128504,239.07308,101.5756176,147.3906819,0.905253122,0.593048314,194.9315758,3.477730541,0.589195686,0.152293111,0.39023701,0.945461471,"(138, 266, 348, 403)",4.298058032
Calandula officinalis,450,0,0,0,8450,349.3624817,0.977217532,105.6297487,102.3701251,103.7249929,0.246506865,0.759209344,269.4473721,4.977533977,0.451995217,0.050868335,0.225489421,0.897687992,"(152, 86, 258, 191)",5.054188896
Calceolaria dichotoma1-1,972,1,0,1,1873,231.0304833,0.705727204,81.02567228,35.37402896,48.83418544,0.899666392,0.408061002,2162.501329,12.08266744,0.759694065,0.28544242,0.534176686,0.885459337,"(230, 524, 284, 609)",2.988882451
Calceolaria dichotoma1-1,972,0,0,0,22039,566.3990617,0.98749888,171.9432345,163.5602338,167.5139586,0.308434653,0.732436025,670.820608,6.443226677,0.499105741,0.059947202,0.244818102,0.948240782,"(380, 730, 557, 900)",5.832679254
Calceolaria dichotoma1-1,972,1,0,1,1608,155.2609307,0.942555686,47.71444397,43.40222667,45.2478639,0.415431451,0.729251701,1441.00048,10.2222831,0.407870254,0.055197209,0.234744355,0.846991502,"(455, 956, 500, 1005)",5.479230734
Calceolaria dichotoma1-1,972,1,0,1,2289,245.2375901,0.834792123,71.90178016,47.9122447,53.98560288,0.745632973,0.562407862,1326.948537,9.034640205,0.576240615,0.165102974,0.406239017,0.926754945,"(629, 1178, 684, 1252)",4.158817556
Calceolaria dichotoma1-1,972,1,0,1,1638,222.1665222,0.720633524,60.46604675,40.00957158,45.66800165,0.749780549,0.461408451,1181.588694,9.179615417,0.599253305,0.233841851,0.48351706,0.879588064,"(681, 805, 752, 855)",4.164760763
Calceolaria dichotoma1-1,972,1,0,1,1359,139.7401154,0.977697842,48.77459794,35.75921291,41.59726603,0.680064392,0.803191489,937.1025789,10.8460836,0.31000646,0.024957661,0.157490137,0.805340745,"(739, 842, 786, 878)",6.182134747
Calceolaria dichotoma1-2,972,1,0,1,2888,288.8355698,0.855450237,124.0947072,33.23359733,60.63922662,0.963472207,0.397796143,1583.786993,11.43817107,0.627743455,0.292831337,0.541047813,0.916833337,"(20, 232, 86, 342)",3.758400016
Caldcluvia paniculata1-1,972,1,0,1,6648,485.9838021,0.760640732,109.5447787,81.61033897,92.00269829,0.667069778,0.513200556,1238.504878,7.112524408,0.629034508,0.219007812,0.46795561,0.924542226,"(809, 393, 911, 520)",4.530528563
Calliandra laevis1-1,972,0,0,0,359170,2537.868325,0.973281305,814.9953181,564.9002208,676.2465876,0.720809631,0.753292785,91.41141902,3.295976743,0.461334488,0.059720036,0.244374879,0.982299209,"(201, 238, 841, 983)",5.575863122
Calliandria haematocephala,450,1,0,1,368,113.9055916,0.566153846,30.0231444,23.44619845,21.64606552,0.624609211,0.420571429,1465.572012,14.68965336,0.569439883,0.261021061,0.510654172,0.802473261,"(16, 292, 41, 327)",3.284753974
Calliandria haematocephala,450,1,0,1,313,75.9411255,0.917888563,32.6636684,12.47277369,19.96306533,0.92422239,0.588345865,688.8915547,11.71481269,0.420261701,0.131455839,0.362287779,0.900945371,"(26, 252, 45, 280)",4.673750604
Calliandria haematocephala,450,1,0,1,2992,246.1015511,0.895272292,67.51282648,58.6255756,61.72141215,0.495930813,0.697761194,481.6922227,9.182307932,0.355099118,0.070199216,0.264873774,0.942951066,"(154, 271, 221, 335)",5.541166709
Calliandria haematocephala,450,1,0,1,2990,329.1431816,0.75792142,89.45938688,49.74797434,61.70077989,0.831118311,0.523459384,657.1104285,9.231459498,0.474557479,0.149052357,0.386016355,0.927300124,"(239, 283, 323, 351)",4.659204293
Calliandria haematocephala,450,1,0,1,410,98.14823228,0.777988615,32.76244367,21.1841306,22.84793674,0.762830928,0.496969697,952.059604,12.40674893,0.507721816,0.208140772,0.456084357,0.868725489,"(264, 176, 297, 201)",4.069159949
Calliandria haematocephala,450,1,0,1,826,160.7523087,0.768372093,75.57570105,16.29530851,32.42986068,0.976478297,0.319535783,985.9042202,11.32641416,0.582009926,0.276562137,0.525757267,0.875845773,"(280, 327, 335, 374)",3.611623246
Callistema citrinus1,450,1,0,1,1843,160.9533188,0.983982915,49.96668642,47.67553119,48.44151609,0.299340531,0.768877764,388.1381105,7.618860124,0.339438002,0.039730802,0.199140336,0.910839248,"(198, 251, 249, 298)",5.412022397
Callistema citrinus2,450,1,0,1,840,128.7401154,0.919037199,50.05105955,22.32522669,32.70353525,0.895008525,0.596590909,1662.200767,10.38325046,0.64043523,0.133362496,0.364974233,0.877477715,"(143, 390, 187, 422)",3.82107891
Callistema citrinus2,450,1,0,1,1448,146.2253967,0.981694915,45.99429779,42.12130573,42.93775566,0.401648104,0.748320413,333.7152039,7.864941357,0.338853586,0.048156299,0.219302494,0.935805795,"(189, 247, 234, 290)",5.519851609
Calluna vulgaris1-1,972,1,0,1,1800,155.882251,0.985221675,48.9363673,46.87122906,47.87307365,0.287437091,0.815217391,981.8812092,7.71122546,0.449191003,0.027022195,0.16417694,0.877203356,"(183, 248, 231, 294)",4.990108554
Calluna vulgaris1-1,972,1,0,1,1535,238.2081528,0.686493739,85.03676505,28.31869145,44.2088532,0.94292081,0.304744888,1526.124365,12.30309428,0.659980755,0.353567605,0.59455152,0.7915447,"(253, 454, 322, 527)",3.370176575
Calluna vulgaris1-1,972,1,0,1,1938,223.5868325,0.728845431,64.57420341,48.81437693,49.67432171,0.65463816,0.427248677,809.3562296,8.113470642,0.622625641,0.280299974,0.529390997,0.863694784,"(441, 732, 513, 795)",3.898314496
Calluna vulgaris1-1,972,1,0,1,1816,194.6934342,0.945340968,84.01228788,28.18944733,48.08537213,0.942026111,0.465044814,289.232916,5.208717947,0.618555324,0.262617801,0.512425968,0.836426704,"(729, 638, 800, 693)",3.895525358
Calluna vulgaris1,450,1,0,1,269,59.45584412,0.978181818,21.1433161,16.38849593,18.50679436,0.631820498,0.800595238,1729.013951,16.49274554,0.28546337,0.021161214,0.144863411,0.760375932,"(7, 422, 28, 438)",5.075012914
Calluna vulgaris1,450,1,0,1,618,102.1837662,0.926536732,35.62504041,23.48582489,28.05106127,0.751923406,0.665948276,1472.017493,12.38709352,0.46645314,0.082626434,0.287104862,0.850229208,"(16, 19, 45, 51)",4.322176258
Calluna vulgaris2,450,1,0,1,292,72.52691193,0.817927171,25.67622034,15.20984312,19.28175166,0.805665463,0.623931624,3056.132217,18.78481146,0.545251654,0.093064818,0.304463931,0.774483263,"(10, 36, 36, 54)",3.32872007
Calluna vulgaris2,450,1,0,1,10279,402.5756852,0.962453184,128.8538055,104.3903555,114.4011769,0.586228587,0.70058615,203.602267,6.189158712,0.398172158,0.079935536,0.282702979,0.955204764,"(43, 151, 174, 263)",5.577023468
Calluna vulgaris2,450,1,0,1,900,112.5685425,0.975081257,39.58803919,29.18862137,33.85137501,0.675555547,0.744416873,998.4573642,10.80042554,0.335091016,0.045156621,0.212227271,0.861201716,"(210, 431, 241, 470)",5.499541838
Calluna vulgaris2,450,1,0,1,305,76.28427125,0.899705015,32.9637527,12.41830384,19.70629496,0.926324724,0.635416667,2485.656027,17.60653017,0.433465594,0.084625901,0.289111823,0.771225207,"(229, 388, 245, 418)",3.966418254
Calluna vulgaris2,450,1,0,1,243,60.87005769,0.94921875,24.51469527,13.02305862,17.58969043,0.847224654,0.704347826,251.3122318,6.790287973,0.427743587,0.057396289,0.238799356,0.690523839,"(272, 94, 295, 109)",4.111800914
Calluna vulgaris2,450,1,0,1,475,79.69848481,0.981404959,25.5094298,23.94321039,24.5924538,0.34500095,0.826086957,1377.57825,11.97672843,0.298617543,0.017760555,0.132864101,0.780779906,"(387, 482, 412, 505)",5.262321054
Calochortus superbus,450,0,0,0,16466,487.7888886,0.99186796,165.5757464,127.0585186,144.7935162,0.6411998,0.789206288,147.3789351,3.558868736,0.481298484,0.04014141,0.200310702,0.957450049,"(28, 294, 191, 422)",5.568153375
Caloncoba glauca1-1,972,0,0,0,75032,1081.442784,0.969706369,315.322055,305.6263011,309.0852787,0.246073125,0.710792812,115.8618802,2.189186124,0.649420821,0.082038693,0.286418326,0.957937925,"(278, 529, 611, 846)",5.252718987
Caloncoba glauca1-2,972,0,0,0,105366,1224.111832,0.992586173,398.2119488,337.0566652,366.2733376,0.532507488,0.773476039,143.7871968,2.41313636,0.588464162,0.050701651,0.225163024,0.951521957,"(139, 145, 526, 497)",5.747916685
Calophyllum inophyllum1-1,972,0,0,0,216979,2065.263202,0.940190309,617.867042,466.3863783,525.610353,0.655917126,0.660253172,83.33453283,1.602749597,0.701896903,0.11409242,0.337774263,0.985185954,"(129, 190, 686, 780)",5.410013268
Calophyllum inophyllum1-2,972,0,0,0,144504,1570.545381,0.952288064,473.2320496,395.6082476,428.9384655,0.548773692,0.723572798,129.6763643,1.960433009,0.650659234,0.07518688,0.274198735,0.963643653,"(111, 484, 548, 941)",5.579555466
Calophyllum inophyllum1-3,972,0,0,0,202262,1721.356565,0.984655379,523.9892023,492.2119944,507.4721439,0.342945715,0.774665257,115.2031896,1.953449408,0.611116176,0.050053156,0.223722128,0.974381122,"(135, 446, 651, 952)",6.072426225
Calophyllum parviflorum1-1,972,1,0,1,1874,261.6639969,0.748402556,124.3168484,25.7584869,48.84722005,0.978298544,0.297460317,600.0607225,6.854450176,0.634782082,0.288317503,0.536897422,0.946989199,"(187, 760, 287, 823)",3.789494897
Calophyllum parviflorum1-1,972,1,0,1,1538,226.7523087,0.802295253,105.0756373,21.52432954,44.25203295,0.978794204,0.41511471,532.1325234,6.9343904,0.622269466,0.311423838,0.55793478,0.951129373,"(389, 804, 484, 843)",3.744693537
Calophyllum parviflorum1-2,972,0,0,0,109528,1244.739249,0.993667556,381.8786156,365.8597496,373.4372516,0.286592867,0.770645558,153.7376455,2.731256114,0.576896448,0.051533101,0.227003004,0.968635151,"(260, 500, 635, 879)",5.935210439
Calpocalyx brevibracteatus1-1,972,0,0,0,177379,1645.155554,0.98733677,556.3906357,408.7802331,475.2325296,0.678392086,0.728731184,115.245581,2.47687894,0.550599687,0.071985863,0.268299806,0.983752328,"(281, 385, 742, 913)",5.939359694
Caltha palustris1-1,972,1,0,1,3227,214.0660172,0.97580889,65.1420141,63.37850979,64.09948526,0.231107119,0.752565299,575.2926292,7.557619284,0.422880357,0.050064377,0.223661343,0.927912109,"(40, 1124, 104, 1191)",5.655184835
